zip,elevation_m,Temp
93242,78,90
93243,1280,90
93244,506,90
93245,63,90
93246,67,90
93247,123,90
93249,212,90
93250,122,90
93251,244,90
93252,1272,90
93254,733,90
93255,1968,90
93256,78,90
93257,214,90
93258,112,90
93260,1276,90
93261,149,90
93262,2225,90
93263,107,90
93265,1715,90
93266,61,90
93267,122,90
93268,284,90
93270,150,90
93271,690,90
93272,79,90
93274,78,90
93276,117,90
93277,98,90
93280,75,90
93283,1539,90
93285,1647,90
93286,312,90
93287,273,90
93291,94,90
93292,115,90
93301,125,90
93304,118,90
93305,153,90
93306,678,90
93307,109,90
93308,331,90
93309,120,90
93311,88,90
93312,116,90
93313,88,90
93314,103,90
93401,91,90
93402,234,90
93405,140,90
93407,97,90
93408,101,90
93409,134,90
93410,136,90
93420,281,90
93422,347,90
93424,212,90
93426,328,90
93427,197,90
93428,120,90
93429,166,90
93430,223,90
93432,440,90
93433,21,90
93434,80,90
93436,252,90
93437,176,90
93440,293,90
93441,405,90
93442,193,90
93444,110,90
93445,20,90
93446,334,90
93449,225,90
93450,534,90
93451,725,90
93452,454,90
93453,618,90
93454,538,90
93455,232,90
93458,52,90
93460,934,90
93461,540,90
93463,165,90
93465,277,90
93501,959,90
93505,726,90
93510,1098,90
93512,2315,90
93513,1759,90
93514,1346,90
93516,752,90
93517,1986,90
93518,1278,90
93519,613,90
93522,1683,90
93523,711,90
93524,696,90
93526,1380,90
93527,2385,90
93528,1093,90
93529,3405,90
93530,1094,90
93531,1111,90
93532,1432,90
93534,709,90
93535,749,90
93536,894,90
93541,1948,90
93543,1141,90
93544,1081,90
93545,1120,90
93546,3346,90
93549,1634,90
93550,1679,90
93551,998,90
93552,801,90
93553,1199,90
93554,697,90
93555,756,90
93558,1202,90
93560,779,90
93561,1431,90
93562,494,90
93563,2160,90
93581,1191,90
93591,829,90
93601,765,90
93602,1233,90
93603,670,90
93604,1622,90
93605,1852,90
93606,77,90
93608,92,90
93609,72,90
93610,68,90
93611,117,90
93612,106,90
93614,516,90
93615,110,90
93616,106,90
93618,103,90
93619,163,90
93620,34,90
93621,758,90
93622,80,90
93623,1785,90
93624,76,90
93625,98,90
93626,401,90
93627,57,90
93628,2454,90
93630,62,90
93631,90,90
93633,2035,90
93634,2937,90
93635,46,90
93636,117,90
93637,69,90
93638,99,90
93640,69,90
93641,1142,90
93643,816,90
93644,1541,90
93645,610,90
93646,143,90
93647,547,90
93648,106,90
93650,106,90
93651,344,90
93652,74,90
93653,330,90
93654,121,90
93656,63,90
93657,236,90
93660,54,90
93662,88,90
93664,1889,90
93665,35,90
93666,113,90
93667,446,90
93668,48,90
93669,1181,90
93670,108,90
93673,91,90
93675,741,90
93701,95,90
93702,97,90
93703,99,90
93704,102,90
93705,96,90
93706,74,90
93710,110,90
93711,106,90
93720,116,90
93721,95,90
93722,93,90
93723,84,90
93725,90,90
93726,104,90
93727,102,90
93728,95,90
93730,114,90
93737,107,90
93740,105,90
93741,98,90
93901,16,90
93905,29,90
93906,38,90
93907,6,90
93908,20,90
93920,1177,90
93921,66,90
93923,757,90
93924,636,90
93925,401,90
93926,125,90
93927,395,90
93928,1178,90
93930,113,90
93932,490,90
93933,36,90
93940,153,90
93943,10,90
93944,192,90
93950,52,90
93953,89,90
93954,430,90
93955,135,90
93960,53,90
93962,19,90
94002,64,90
94005,11,90
94010,69,90
94014,214,90
94015,124,90
94018,31,90
94019,105,90
94020,304,90
94021,388,90
94022,194,90
94024,81,90
94025,22,90
94027,24,90
94028,161,90
94030,29,90
94037,181,90
94038,103,90
94040,37,90
94041,28,90
94043,9,90
94044,160,90
94060,364,90
94061,17,90
94062,406,90
94063,0,90
94065,-2,90
94066,116,90
94070,109,90
94074,141,90
94080,15,90
94085,12,90
94086,28,90
94087,53,90
94089,2,90
94102,30,90
94103,11,90
94104,56,90
94105,27,90
94107,76,90
94108,74,90
94109,59,90
94110,20,90
94111,13,90
94112,47,90
94114,61,90
94115,46,90
94116,88,90
94117,90,90
94118,58,90
94121,74,90
94122,74,90
94123,13,90
94124,17,90
94127,213,90
94128,1,90
94129,111,90
94130,5,90
94131,190,90
94132,29,90
94133,21,90
94134,117,90
94158,2,90
94188,4,90
94301,12,90
94303,0,90
94304,108,90
94305,60,90
94306,11,90
94401,0,90
94402,90,90
94403,8,90
94404,-1,90
94501,6,90
94502,2,90
94503,237,90
94505,-3,90
94506,289,90
94507,118,90
94508,565,90
94509,42,90
94510,185,90
94511,-4,90
94512,78,90
94513,20,90
94514,24,90
94515,457,90
94516,268,90
94517,847,90
94518,20,90
94519,30,90
94520,18,90
94521,84,90
94523,18,90
94525,143,90
94526,120,90
94528,198,90
94530,116,90
94531,69,90
94533,18,90
94534,16,90
94535,19,90
94536,11,90
94538,4,90
94539,133,90
94541,27,90
94542,297,90
94544,6,90
94545,3,90
94546,231,90
94547,46,90
94548,2,90
94549,165,90
94550,994,90
94551,190,90
94552,185,90
94553,259,90
94555,-2,90
94556,293,90
94558,303,90
94559,-4,90
94560,-3,90
94561,2,90
94562,54,90
94563,321,90
94564,118,90
94565,105,90
94566,188,90
94567,384,90
94568,115,90
94569,76,90
94571,50,90
94572,119,90
94573,54,90
94574,481,90
94575,191,90
94576,232,90
94577,10,90
94578,10,90
94579,0,90
94580,7,90
94582,149,90
94583,173,90
94585,0,90
94586,228,90
94587,1,90
94588,210,90
94589,11,90
94590,3,90
94591,116,90
94592,10,90
94595,146,90
94596,80,90
94597,43,90
94598,51,90
94599,75,90
94601,13,90
94602,102,90
94603,8,90
94605,113,90
94606,8,90
94607,-1,90
94608,6,90
94609,30,90
94610,16,90
94611,189,90
94612,14,90
94613,49,90
94618,133,90
94619,309,90
94621,0,90
94702,25,90
94703,37,90
94704,75,90
94705,247,90
94706,18,90
94707,122,90
94708,227,90
94709,85,90
94710,3,90
94720,127,90
94801,5,90
94803,72,90
94804,4,90
94805,28,90
94806,80,90
94901,84,90
94903,59,90
94904,30,90
94920,96,90
94922,103,90
94923,98,90
94924,225,90
94925,1,90
94928,32,90
94929,87,90
94930,214,90
94931,48,90
94933,120,90
94937,40,90
94938,163,90
94939,29,90
94940,237,90
94941,734,90
94945,64,90
94946,154,90
94947,95,90
94949,-2,90
94950,131,90
94951,73,90
94952,129,90
94954,79,90
94956,357,90
94957,31,90
94960,76,90
94963,222,90
94964,2,90
94965,139,90
94970,205,90
94971,111,90
94972,86,90
94973,163,90
95002,-3,90
95003,191,90
95004,162,90
95005,211,90
95006,296,90
95007,162,90
95008,63,90
95010,12,90
95012,13,90
95013,77,90
95014,192,90
95017,282,90
95018,170,90
95019,41,90
95020,58,90
95023,267,90
95030,120,90
95032,746,90
95033,291,90
95035,35,90
95037,130,90
95039,28,90
95041,150,90
95043,818,90
95045,163,90
95046,88,90
95050,21,90
95051,26,90
95053,21,90
95054,6,90
95060,210,90
95062,21,90
95064,185,90
95065,119,90
95066,188,90
95070,209,90
95073,214,90
95075,626,90
95076,28,90
95110,17,90
95111,48,90
95112,21,90
95113,29,90
95116,28,90
95117,42,90
95118,57,90
95119,59,90
95120,284,90
95121,47,90
95122,32,90
95123,51,90
95124,64,90
95125,39,90
95126,26,90
95127,213,90
95128,36,90
95129,63,90
95130,72,90
95131,17,90
95132,647,90
95133,25,90
95134,1,90
95135,917,90
95136,48,90
95138,143,90
95139,67,90
95140,927,90
95148,91,90
95202,5,90
95203,1,90
95204,5,90
95205,7,90
95206,-1,90
95207,5,90
95209,4,90
95210,8,90
95211,9,90
95212,13,90
95215,17,90
95219,-5,90
95220,22,90
95221,490,90
95222,449,90
95223,2642,90
95224,1188,90
95225,156,90
95226,156,90
95227,48,90
95228,309,90
95230,86,90
95231,3,90
95232,852,90
95233,1041,90
95236,37,90
95237,30,90
95240,25,90
95242,4,90
95245,665,90
95246,887,90
95247,689,90
95248,967,90
95249,447,90
95251,560,90
95252,165,90
95253,23,90
95254,96,90
95255,1006,90
95257,909,90
95258,12,90
95301,37,90
95303,59,90
95304,30,90
95305,561,90
95306,277,90
95307,25,90
95309,387,90
95310,946,90
95311,886,90
95312,56,90
95313,23,90
95315,41,90
95316,74,90
95317,41,90
95318,533,90
95319,29,90
95320,34,90
95321,1616,90
95322,44,90
95323,68,90
95324,25,90
95325,264,90
95326,37,90
95327,398,90
95328,28,90
95329,277,90
95330,2,90
95333,81,90
95334,38,90
95335,1523,90
95336,14,90
95337,8,90
95338,704,90
95340,63,90
95341,45,90
95345,503,90
95346,1487,90
95348,91,90
95350,28,90
95351,21,90
95354,32,90
95355,35,90
95356,30,90
95357,37,90
95358,19,90
95360,32,90
95361,54,90
95363,342,90
95364,2706,90
95365,72,90
95366,20,90
95367,39,90
95368,21,90
95369,92,90
95370,737,90
95372,900,90
95374,26,90
95375,2154,90
95376,17,90
95377,315,90
95379,873,90
95380,26,90
95382,37,90
95383,1131,90
95385,19,90
95386,76,90
95387,55,90
95388,61,90
95389,2706,90
95391,64,90
95401,23,90
95403,47,90
95404,468,90
95405,68,90
95407,28,90
95409,474,90
95410,179,90
95412,245,90
95415,122,90
95417,479,90
95419,157,90
95420,147,90
95421,437,90
95422,503,90
95423,457,90
95425,448,90
95426,756,90
95427,206,90
95428,520,90
95429,745,90
95430,13,90
95431,61,90
95432,478,90
95435,413,90
95436,92,90
95437,118,90
95439,39,90
95441,344,90
95442,97,90
95443,750,90
95444,35,90
95445,92,90
95446,87,90
95448,31,90
95449,456,90
95450,327,90
95451,692,90
95452,301,90
95453,471,90
95454,882,90
95456,184,90
95457,716,90
95458,765,90
95459,330,90
95460,191,90
95461,388,90
95462,57,90
95463,150,90
95464,428,90
95465,79,90
95466,304,90
95467,451,90
95468,276,90
95469,893,90
95470,475,90
95471,178,90
95472,74,90
95476,10,90
95480,257,90
95482,755,90
95485,436,90
95486,35,90
95488,331,90
95490,498,90
95492,29,90
95493,693,90
95494,364,90
95497,163,90
95501,4,90
95503,185,90
95511,431,90
95514,605,90
95519,98,90
95521,57,90
95524,148,90
95525,557,90
95526,894,90
95527,1022,90
95528,284,90
95531,40,90
95536,131,90
95537,0,90
95538,23,90
95540,71,90
95542,500,90
95543,361,90
95545,631,90
95546,433,90
95547,346,90
95548,235,90
95549,916,90
95550,645,90
95551,33,90
95552,837,90
95553,179,90
95554,510,90
95555,531,90
95556,623,90
95558,338,90
95559,235,90
95560,218,90
95562,433,90
95563,166,90
95564,3,90
95565,77,90
95567,300,90
95568,562,90
95569,399,90
95570,175,90
95571,559,90
95573,1205,90
95585,699,90
95587,429,90
95589,339,90
95595,1604,90
95601,272,90
95602,431,90
95603,433,90
95604,1947,90
95605,8,90
95606,216,90
95607,386,90
95608,35,90
95610,61,90
95612,0,90
95613,312,90
95614,524,90
95615,-2,90
95616,17,90
95618,13,90
95619,528,90
95620,7,90
95621,37,90
95623,518,90
95624,21,90
95625,20,90
95626,9,90
95627,54,90
95628,64,90
95629,789,90
95630,103,90
95631,1136,90
95632,20,90
95633,687,90
95634,1332,90
95635,569,90
95636,1381,90
95637,684,90
95638,88,90
95639,2,90
95640,98,90
95641,-4,90
95642,382,90
95645,11,90
95646,2476,90
95648,46,90
95650,137,90
95651,226,90
95652,17,90
95653,45,90
95655,39,90
95658,163,90
95659,7,90
95660,27,90
95661,61,90
95662,70,90
95663,166,90
95664,360,90
95665,862,90
95666,1833,90
95667,602,90
95668,14,90
95669,257,90
95670,32,90
95671,116,90
95672,527,90
95673,15,90
95674,17,90
95675,619,90
95676,4,90
95677,82,90
95678,49,90
95679,413,90
95680,-5,90
95681,42,90
95682,364,90
95683,73,90
95684,1211,90
95685,492,90
95686,-6,90
95687,20,90
95688,203,90
95689,772,90
95690,-3,90
95691,2,90
95692,27,90
95693,33,90
95694,231,90
95695,26,90
95697,22,90
95698,12,90
95699,201,90
95701,1287,90
95703,598,90
95709,871,90
95713,747,90
95714,1012,90
95715,1589,90
95717,579,90
95720,2052,90
95721,2386,90
95722,542,90
95726,1398,90
95728,2224,90
95735,2693,90
95736,718,90
95742,68,90
95746,126,90
95747,33,90
95757,7,90
95758,9,90
95762,291,90
95765,60,90
95776,9,90
95811,9,90
95814,19,90
95815,10,90
95816,10,90
95817,12,90
95818,10,90
95819,12,90
95820,12,90
95821,24,90
95822,5,90
95823,7,90
95824,9,90
95825,14,90
95826,14,90
95827,15,90
95828,12,90
95829,21,90
95830,37,90
95831,3,90
95832,4,90
95833,4,90
95834,2,90
95835,7,90
95837,6,90
95838,12,90
95841,35,90
95842,46,90
95843,38,90
95864,25,90
95901,25,90
95903,50,90
95910,1411,90
95912,58,90
95913,51,90
95914,452,90
95915,1532,90
95916,767,90
95917,29,90
95918,289,90
95919,630,90
95920,24,90
95922,933,90
95923,1534,90
95925,854,90
95926,63,90
95928,55,90
95929,58,90
95930,1166,90
95932,18,90
95934,1805,90
95935,737,90
95936,1613,90
95937,52,90
95938,40,90
95939,404,90
95941,867,90
95942,782,90
95943,31,90
95944,1420,90
95945,790,90
95946,492,90
95947,1514,90
95948,23,90
95949,470,90
95950,9,90
95951,44,90
95953,76,90
95954,784,90
95955,30,90
95956,1713,90
95957,11,90
95958,35,90
95959,1024,90
95960,1021,90
95961,15,90
95962,588,90
95963,105,90
95965,304,90
95966,517,90
95968,48,90
95969,394,90
95970,19,90
95971,1255,90
95972,346,90
95973,178,90
95974,30,90
95975,567,90
95977,273,90
95978,1096,90
95979,496,90
95981,1510,90
95982,125,90
95983,1450,90
95984,1590,90
95986,914,90
95987,92,90
95988,55,90
95991,13,90
95993,14,90
96001,246,90
96002,153,90
96003,220,90
96006,1649,90
96007,133,90
96008,468,90
96009,1429,90
96010,2136,90
96011,866,90
96013,1021,90
96014,1566,90
96015,1521,90
96016,1061,90
96017,765,90
96019,275,90
96020,1415,90
96021,106,90
96022,220,90
96023,1292,90
96024,1433,90
96025,1110,90
96027,1984,90
96028,1016,90
96029,245,90
96031,985,90
96032,886,90
96033,1143,90
96034,1584,90
96035,83,90
96037,872,90
96038,918,90
96039,1186,90
96040,1044,90
96041,908,90
96044,1456,90
96046,676,90
96047,680,90
96048,1363,90
96050,869,90
96051,1055,90
96052,967,90
96054,1271,90
96055,342,90
96056,1074,90
96057,1153,90
96058,1535,90
96059,826,90
96061,1508,90
96062,248,90
96063,2049,90
96064,958,90
96065,610,90
96067,1086,90
96068,1258,90
96069,511,90
96071,1867,90
96073,216,90
96074,345,90
96075,664,90
96076,1203,90
96078,78,90
96080,214,90
96084,1243,90
96085,2105,90
96086,1306,90
96087,473,90
96088,1083,90
96090,63,90
96091,2029,90
96092,111,90
96093,869,90
96094,969,90
96096,753,90
96097,1179,90
96101,1331,90
96103,1532,90
96104,1372,90
96105,2025,90
96106,1474,90
96107,3261,90
96108,1434,90
96109,1373,90
96110,1924,90
96111,1931,90
96112,1744,90
96113,1223,90
96114,1251,90
96115,1429,90
96116,1495,90
96117,1368,90
96118,1751,90
96119,1720,90
96120,2932,90
96121,1396,90
96122,1528,90
96123,1616,90
96124,1976,90
96125,1677,90
96126,2030,90
96128,1230,90
96129,1506,90
96130,1492,90
96132,1612,90
96133,1531,90
96134,1233,90
96135,1503,90
96136,1810,90
96137,2177,90
96140,2076,90
96141,1978,90
96142,1920,90
96143,2124,90
96145,2078,90
96146,2367,90
96148,1999,90
96150,2250,90
96155,2500,90
96161,2004,90
96701,451,88
96703,274,88
96704,1053,88
96705,47,88
96706,12,88
96707,244,88
96708,405,88
96710,1206,88
96712,269,88
96713,1930,88
96714,396,88
96716,28,88
96717,151,88
96719,171,88
96720,913,88
96722,69,88
96725,985,88
96726,1392,88
96727,49,88
96728,199,88
96729,110,88
96730,7,88
96731,49,88
96732,7,88
96734,5,88
96737,794,88
96738,473,88
96740,898,88
96741,487,88
96742,171,88
96743,306,88
96744,84,88
96746,84,88
96747,28,88
96748,453,88
96749,26,88
96750,848,88
96751,38,88
96752,973,88
96753,44,88
96754,128,88
96755,457,88
96756,70,88
96757,618,88
96759,262,88
96760,287,88
96761,925,88
96762,215,88
96763,483,88
96764,94,88
96765,209,88
96766,145,88
96768,738,88
96769,182,88
96770,316,88
96771,865,88
96772,652,88
96773,1224,88
96774,907,88
96776,756,88
96777,440,88
96778,670,88
96779,8,88
96780,236,88
96781,890,88
96782,270,88
96783,163,88
96785,1118,88
96786,342,88
96789,446,88
96790,2117,88
96791,86,88
96792,129,88
96793,464,88
96795,23,88
96796,25,88
96797,69,88
96799,149,88
96813,57,88
96814,16,88
96815,18,88
96816,181,88
96817,298,88
96818,12,88
96819,82,88
96820,13,88
96821,306,88
96822,141,88
96825,6,88
96826,6,88
96848,39,88
96850,12,88
96853,9,88
96857,265,88
96858,27,88
96859,122,88
96860,6,88
96863,6,88
96910,41,89
96913,104,89
96915,49,89
96916,46,89
96917,10,89
96928,74,89
96929,157,89
96950,210,89
96951,304,89
96952,91,89
97001,1034,85
97002,58,85
97003,58,85
97004,343,85
97005,57,85
97006,56,85
97007,141,85
97008,74,85
97009,184,85
97011,371,85
97013,66,85
97014,976,85
97015,105,85
97016,443,85
97017,461,85
97018,25,85
97019,457,85
97020,59,85
97021,637,85
97022,161,85
97023,658,85
97024,14,85
97026,55,85
97027,28,85
97028,1301,85
97029,716,85
97030,95,85
97031,503,85
97032,53,85
97033,803,85
97034,83,85
97035,94,85
97037,861,85
97038,248,85
97039,537,85
97040,544,85
97041,1104,85
97042,169,85
97045,143,85
97048,305,85
97049,844,85
97050,280,85
97051,86,85
97053,77,85
97054,169,85
97055,489,85
97056,377,85
97057,1016,85
97058,396,85
97060,49,85
97062,77,85
97063,568,85
97064,248,85
97065,450,85
97067,1098,85
97068,51,85
97070,51,85
97071,53,85
97078,63,85
97080,143,85
97086,143,85
97089,208,85
97101,58,85
97102,307,85
97103,135,85
97106,77,85
97107,6,85
97108,457,85
97109,280,85
97110,14,85
97111,48,85
97112,463,85
97113,43,85
97114,48,85
97115,100,85
97116,49,85
97117,555,85
97118,4,85
97119,126,85
97121,2,85
97122,515,85
97123,52,85
97124,59,85
97125,362,85
97127,65,85
97128,250,85
97130,9,85
97131,100,85
97132,63,85
97133,382,85
97134,20,85
97135,1,85
97136,182,85
97137,51,85
97138,390,85
97140,85,85
97141,311,85
97144,270,85
97145,117,85
97146,30,85
97147,45,85
97148,122,85
97149,321,85
97201,111,85
97202,19,85
97203,8,85
97204,17,85
97205,95,85
97206,74,85
97208,15,85
97209,13,85
97210,233,85
97211,8,85
97212,51,85
97213,64,85
97214,40,85
97215,166,85
97216,80,85
97217,1,85
97218,9,85
97219,122,85
97220,63,85
97221,131,85
97222,41,85
97223,53,85
97224,60,85
